# File generated by CMD 3.2 (http://stev.oapd.inaf.it/cmd) on Wed Apr  3 18:15:55 CEST 2019
# isochrones based on PARSEC release v1.2S + COLIBRI release PR16, as in Marigo et al. 2017
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini logAge Mini int_IMF  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00015542 8.813 1.7500000000 2.5561456680    1.749  1.488  4.0948  4.524    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.348e-01 2.771e-05 7.575e-06 6.886e-05 -1.000 1.637e-04 1.049 1.909 1.696 2.051 2.322 2.497 2.571
0.00015542 8.813 1.7814333439 2.5579254627    1.781  1.535  4.0994  4.504    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.347e-01 2.770e-05 7.574e-06 6.886e-05 -1.000 1.303e-04 0.934 1.808 1.605 1.963 2.235 2.412 2.488
0.00015542 8.813 1.7999999523 2.5589430332    1.799  1.562  4.1015  4.489    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.347e-01 2.770e-05 7.573e-06 6.886e-05 -1.000 1.148e-04 0.865 1.745 1.547 1.907 2.179 2.357 2.433
0.00015542 8.813 1.8099640608 2.5594792366    1.809  1.577  4.1026  4.481    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.347e-01 2.770e-05 7.572e-06 6.885e-05 -1.000 1.264e-04 0.828 1.712 1.516 1.876 2.149 2.327 2.403
0.00015542 8.813 1.8372197151 2.5609121323    1.836  1.617  4.1047  4.455    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.346e-01 2.770e-05 7.571e-06 6.885e-05 -1.000 1.636e-04 0.726 1.616 1.426 1.787 2.061 2.239 2.316
0.00015542 8.813 1.8499999046 2.5615673065    1.849  1.637  4.1051  4.441    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.346e-01 2.770e-05 7.571e-06 6.885e-05 -1.000 1.636e-04 0.678 1.568 1.380 1.742 2.016 2.194 2.271
0.00015542 8.813 1.8696619272 2.5625550747    1.869  1.666  4.1057  4.418    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.346e-01 2.770e-05 7.571e-06 6.885e-05 -1.000 1.627e-04 0.604 1.494 1.309 1.671 1.945 2.123 2.201
0.00015542 8.813 1.8956631422 2.5638253689    1.895  1.707  4.1051  4.381    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.347e-01 2.770e-05 7.573e-06 6.885e-05 -1.000 1.097e-04 0.503 1.387 1.205 1.567 1.841 2.018 2.096
0.00015542 8.813 1.8999998569 2.5640332699    1.900  1.714  4.1048  4.374    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.347e-01 2.770e-05 7.573e-06 6.886e-05 -1.000 1.134e-04 0.486 1.368 1.186 1.548 1.822 1.998 2.076
0.00015542 8.813 1.9237396717 2.5651526451    1.924  1.751  4.1029  4.335    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.347e-01 2.771e-05 7.574e-06 6.886e-05 -1.000 1.610e-04 0.394 1.264 1.083 1.444 1.717 1.892 1.970
0.00015542 8.813 1.9500000477 2.5663545132    1.950  1.793  4.0987  4.281    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.347e-01 2.771e-05 7.576e-06 6.888e-05 -1.000 1.636e-04 0.286 1.136 0.953 1.312 1.584 1.756 1.833
0.00015542 8.813 1.9565329552 2.5666475296    1.957  1.804  4.0975  4.267    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.347e-01 2.771e-05 7.576e-06 6.888e-05 -1.000 1.636e-04 0.259 1.103 0.920 1.279 1.550 1.721 1.798
0.00015542 8.813 1.9808716774 2.5677204132    1.981  1.846  4.0919  4.208    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.650e-01 2.348e-01 2.772e-05 7.577e-06 6.889e-05 -1.000 1.543e-04 0.154 0.971 0.785 1.141 1.411 1.577 1.654
0.00015542 8.813 2.0000000000 2.5685424805    2.001  1.882  4.0877  4.160    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.650e-01 2.349e-01 2.773e-05 7.578e-06 6.891e-05 -1.000 1.536e-04 0.064 0.860 0.672 1.026 1.294 1.458 1.535
0.00015542 8.813 2.0101931095 2.5689733028    2.011  1.902  4.0856  4.134    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.649e-01 2.349e-01 2.773e-05 7.580e-06 6.892e-05 -1.000 1.506e-04 0.015 0.800 0.611 0.964 1.232 1.394 1.470
0.00015542 8.813 2.0206739902 2.5694110394    2.021  1.934  4.0982  4.155    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.649e-01 2.350e-01 2.774e-05 7.582e-06 6.894e-05 -1.000 1.208e-04 -0.065 0.770 0.599 0.959 1.231 1.399 1.478
0.00015542 8.813 2.0225450993 2.5694885254    2.023  1.946  4.1071  4.178    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.583e-06 6.894e-05 -1.000 9.997e-05 -0.096 0.776 0.617 0.981 1.255 1.429 1.509
0.00015542 8.813 2.0233523846 2.5695221424    2.024  1.960  4.1164  4.202    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.583e-06 6.895e-05 -1.000 1.000e-04 -0.129 0.782 0.634 1.003 1.280 1.459 1.541
0.00015542 8.813 2.0237624645 2.5695390701    2.024  1.975  4.1250  4.222    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.997e-05 -0.167 0.782 0.644 1.017 1.297 1.480 1.563
0.00015542 8.813 2.0240399837 2.5695505142    2.024  1.991  4.1330  4.237    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 1.000e-04 -0.209 0.774 0.646 1.023 1.306 1.492 1.577
0.00015542 8.813 2.0240709782 2.5695517063    2.024  1.993  4.1338  4.238    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 1.000e-04 -0.213 0.773 0.646 1.024 1.307 1.494 1.578
0.00015542 8.813 2.0241765976 2.5695562363    2.025  1.981  4.1281  4.228    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.996e-05 -0.182 0.779 0.645 1.020 1.301 1.485 1.569
0.00015542 8.813 2.0242938995 2.5695610046    2.025  1.975  4.1199  4.201    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 1.000e-04 -0.168 0.758 0.615 0.985 1.264 1.444 1.527
0.00015542 8.813 2.0244657993 2.5695681572    2.025  1.990  4.1093  4.144    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.999e-05 -0.204 0.673 0.520 0.885 1.161 1.334 1.416
0.00015542 8.813 2.0247168541 2.5695784092    2.025  2.013  4.0980  4.075    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.999e-05 -0.264 0.563 0.399 0.759 1.031 1.198 1.277
0.00015542 8.813 2.0250592232 2.5695927143    2.025  2.032  4.0863  4.010    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.999e-05 -0.310 0.465 0.290 0.644 0.912 1.071 1.150
0.00015542 8.813 2.0254900455 2.5696103573    2.026  2.045  4.0743  3.949    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.584e-06 6.895e-05 -1.000 9.999e-05 -0.343 0.382 0.194 0.542 0.806 0.957 1.033
0.00015542 8.813 2.0259909630 2.5696310997    2.026  2.055  4.0621  3.890    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.774e-05 7.585e-06 6.895e-05 -1.000 9.999e-05 -0.368 0.308 0.105 0.446 0.707 0.850 0.924
0.00015542 8.813 2.0265214443 2.5696530342    2.027  2.063  4.0498  3.832    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.775e-05 7.585e-06 6.896e-05 -1.000 1.000e-04 -0.389 0.240 0.022 0.356 0.612 0.747 0.819
0.00015542 8.813 2.0270383358 2.5696742535    2.027  2.070  4.0373  3.776    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.775e-05 7.585e-06 6.896e-05 -1.000 1.000e-04 -0.406 0.179 -0.058 0.269 0.521 0.648 0.718
0.00015542 8.813 2.0275139809 2.5696938038    2.028  2.076  4.0249  3.721    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.775e-05 7.585e-06 6.896e-05 -1.000 1.000e-04 -0.420 0.123 -0.133 0.186 0.433 0.553 0.620
0.00015542 8.813 2.0279376507 2.5697114468    2.028  2.080  4.0124  3.666    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.648e-01 2.351e-01 2.775e-05 7.586e-06 6.896e-05 -1.000 1.000e-04 -0.431 0.073 -0.203 0.108 0.349 0.461 0.525
0.00015542 8.813 2.0283088684 2.5697267056    2.029  2.084  4.0001  3.613    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.896e-05 -1.000 1.000e-04 -0.440 0.029 -0.268 0.034 0.269 0.373 0.435
0.00015542 8.813 2.0286338329 2.5697400570    2.029  2.087  3.9879  3.562    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.896e-05 -1.000 9.999e-05 -0.448 -0.009 -0.328 -0.036 0.193 0.290 0.348
0.00015542 8.813 2.0289199352 2.5697517395    2.029  2.089  3.9756  3.510    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.897e-05 -1.000 1.000e-04 -0.454 -0.038 -0.382 -0.102 0.121 0.209 0.264
0.00015542 8.813 2.0291733742 2.5697622299    2.030  2.091  3.9635  3.460    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.897e-05 -1.000 9.999e-05 -0.458 -0.056 -0.428 -0.162 0.053 0.135 0.186
0.00015542 8.813 2.0293991566 2.5697715282    2.030  2.092  3.9513  3.410    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.897e-05 -1.000 9.996e-05 -0.461 -0.069 -0.466 -0.217 -0.012 0.064 0.112
0.00015542 8.813 2.0296015739 2.5697798729    2.030  2.093  3.9392  3.361    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.586e-06 6.897e-05 -1.000 9.994e-05 -0.462 -0.074 -0.495 -0.265 -0.072 -0.002 0.042
0.00015542 8.813 2.0297849178 2.5697872639    2.030  2.093  3.9271  3.313    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.463 -0.073 -0.515 -0.307 -0.128 -0.064 -0.022
0.00015542 8.813 2.0299513340 2.5697941780    2.030  2.093  3.9150  3.265    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.999e-05 -0.463 -0.065 -0.525 -0.345 -0.181 -0.121 -0.082
0.00015542 8.813 2.0301034451 2.5698003769    2.030  2.093  3.9030  3.217    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.999e-05 -0.462 -0.051 -0.524 -0.377 -0.230 -0.175 -0.139
0.00015542 8.813 2.0302431583 2.5698060989    2.031  2.092  3.8909  3.169    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.460 -0.028 -0.513 -0.403 -0.276 -0.224 -0.190
0.00015542 8.813 2.0303716660 2.5698113441    2.031  2.091  3.8789  3.122    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.457 0.001 -0.492 -0.424 -0.317 -0.268 -0.237
0.00015542 8.813 2.0304903984 2.5698163509    2.031  2.090  3.8668  3.075    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.454 0.035 -0.464 -0.438 -0.352 -0.308 -0.279
0.00015542 8.813 2.0306000710 2.5698208809    2.031  2.088  3.8548  3.029    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.450 0.073 -0.431 -0.447 -0.384 -0.344 -0.318
0.00015542 8.813 2.0307021141 2.5698249340    2.031  2.086  3.8428  2.983    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.445 0.113 -0.396 -0.452 -0.411 -0.378 -0.355
0.00015542 8.813 2.0307970047 2.5698289871    2.031  2.084  3.8309  2.937    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.996e-05 -0.440 0.158 -0.358 -0.455 -0.436 -0.410 -0.390
0.00015542 8.813 2.0308854580 2.5698325634    2.031  2.081  3.8191  2.893    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.999e-05 -0.434 0.206 -0.318 -0.455 -0.458 -0.439 -0.423
0.00015542 8.813 2.0309684277 2.5698359013    2.031  2.079  3.8076  2.850    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.999e-05 -0.427 0.257 -0.277 -0.453 -0.477 -0.466 -0.453
0.00015542 8.813 2.0310473442 2.5698392391    2.031  2.076  3.7972  2.811    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.996e-05 -0.419 0.310 -0.237 -0.449 -0.490 -0.489 -0.479
0.00015542 8.813 2.0311250687 2.5698423386    2.031  2.072  3.7880  2.778    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 1.000e-04 -0.410 0.363 -0.199 -0.442 -0.500 -0.506 -0.499
0.00015542 8.813 2.0312139988 2.5698459148    2.032  2.067  3.7791  2.747    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.647e-01 2.352e-01 2.775e-05 7.587e-06 6.897e-05 -1.000 9.994e-05 -0.398 0.420 -0.158 -0.431 -0.504 -0.518 -0.515
0.00015542 8.813 2.0313298702 2.5698506832    2.032  2.059  3.7703  2.720    2  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.646e-01 2.353e-01 2.776e-05 7.589e-06 6.899e-05 -1.000 1.011e-04 -0.378 0.490 -0.108 -0.412 -0.499 -0.522 -0.522
0.00015542 8.813 2.0314915180 2.5698573589    2.032  2.045  3.7608  2.696    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.633e-01 2.365e-01 2.789e-05 7.623e-06 6.929e-05 -1.000 1.183e-04 -0.343 0.585 -0.039 -0.376 -0.480 -0.513 -0.517
0.00015542 8.813 2.0317060947 2.5698661804    2.032  2.024  3.7504  2.675    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.583e-01 2.415e-01 2.834e-05 7.743e-06 7.036e-05 -1.000 1.527e-04 -0.291 0.707 0.052 -0.323 -0.445 -0.488 -0.497
0.00015542 8.813 2.0317640305 2.5698685646    2.032  2.019  3.7478  2.671    2  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.566e-01 2.432e-01 2.849e-05 7.783e-06 7.072e-05 -1.000 1.636e-04 -0.277 0.741 0.076 -0.309 -0.435 -0.481 -0.490
0.00015542 8.813 2.0318720341 2.5698728561    2.032  2.019  3.7441  2.656    3  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.446e-01 2.863e-05 7.819e-06 7.103e-05 -1.000 1.636e-04 -0.276 0.770 0.091 -0.308 -0.440 -0.490 -0.501
0.00015542 8.813 2.0321424007 2.5698840618    2.032  2.042  3.7369  2.603    3  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.531e-01 2.467e-01 2.877e-05 7.873e-06 7.145e-05 -1.000 1.636e-04 -0.336 0.766 0.060 -0.367 -0.511 -0.568 -0.583
0.00015542 8.813 2.0324122906 2.5698950291    2.033  2.078  3.7326  2.550    3  0.000  0.525     0.00     0.00 -1    -1e-30      0.00 7.517e-01 2.481e-01 2.818e-05 8.356e-06 7.160e-05 -1.000 1.636e-04 -0.426 0.715 -0.013 -0.456 -0.607 -0.669 -0.686
0.00015542 8.813 2.0327897072 2.5699105263    2.033  2.124  3.7290  2.491    3  0.000  0.449     0.00     0.00 -1    -1e-30      0.00 7.500e-01 2.499e-01 2.416e-05 1.271e-05 7.169e-05 -1.000 1.636e-04 -0.539 0.634 -0.112 -0.568 -0.726 -0.792 -0.810
0.00015542 8.813 2.0328972340 2.5699150562    2.033  2.136  3.7283  2.475    3  0.000  0.429     0.00     0.00 -1    -1e-30      0.00 7.495e-01 2.504e-01 2.307e-05 1.403e-05 7.171e-05 -1.000 1.636e-04 -0.570 0.610 -0.140 -0.599 -0.758 -0.825 -0.843
0.00015542 8.813 2.0329432487 2.5699167252    2.033  2.141  3.7280  2.469    3  0.000  0.421     0.00     0.00 -1    -1e-30      0.00 7.492e-01 2.506e-01 2.267e-05 1.453e-05 7.171e-05 -1.000 1.636e-04 -0.583 0.601 -0.151 -0.612 -0.771 -0.838 -0.857
0.00015542 8.813 2.0330350399 2.5699205399    2.033  2.151  3.7274  2.457    3  0.000  0.406     0.00     0.00 -1    -1e-30      0.00 7.488e-01 2.511e-01 2.187e-05 1.553e-05 7.172e-05 -1.000 1.636e-04 -0.608 0.581 -0.174 -0.637 -0.797 -0.865 -0.884
0.00015542 8.813 2.0331957340 2.5699272156    2.033  2.169  3.7264  2.435    3  0.000  0.385     0.00     0.00 -1    -1e-30      0.00 7.478e-01 2.520e-01 2.073e-05 1.695e-05 7.174e-05 -1.000 1.637e-04 -0.651 0.546 -0.214 -0.681 -0.842 -0.911 -0.931
0.00015542 8.813 2.0336241722 2.5699446201    2.034  2.215  3.7240  2.380    3  0.000  0.346     0.00     0.00 -1    -1e-30      0.00 7.453e-01 2.546e-01 1.864e-05 1.954e-05 7.174e-05 -1.000 1.636e-04 -0.767 0.453 -0.320 -0.796 -0.962 -1.034 -1.054
0.00015542 8.813 2.0340511799 2.5699622631    2.034  2.260  3.7219  2.326    3  0.000  0.323     0.00     0.00 -1    -1e-30      0.00 7.427e-01 2.572e-01 1.736e-05 2.115e-05 7.165e-05 -1.000 1.636e-04 -0.881 0.365 -0.424 -0.909 -1.079 -1.153 -1.175
0.00015542 8.813 2.0344772339 2.5699796677    2.035  2.304  3.7199  2.274    3  0.000  0.309     0.00     0.00 -1    -1e-30      0.00 7.403e-01 2.595e-01 1.658e-05 2.214e-05 7.147e-05 -1.000 1.636e-04 -0.991 0.278 -0.525 -1.019 -1.192 -1.269 -1.291
0.00015542 8.813 2.0349023342 2.5699970722    2.035  2.347  3.7180  2.224    3  0.000  0.301     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.617e-01 1.605e-05 2.290e-05 7.118e-05 -1.000 1.636e-04 -1.097 0.194 -0.622 -1.124 -1.301 -1.380 -1.403
0.00015542 8.813 2.0350732803 2.5700039864    2.035  2.359  3.7174  2.209    3  0.000  0.299     0.00     0.00 -1    -1e-30      0.00 7.373e-01 2.625e-01 1.590e-05 2.320e-05 7.102e-05 -1.000 1.636e-04 -1.127 0.171 -0.650 -1.155 -1.333 -1.412 -1.436
0.00015542 8.813 2.0352180004 2.5700099468    2.035  2.333  3.7188  2.241    4  0.000  0.299     0.00     0.00 -1    -1e-30      0.00 7.373e-01 2.625e-01 1.590e-05 2.321e-05 7.101e-05 -1.000 1.636e-04 -1.062 0.221 -0.590 -1.089 -1.265 -1.343 -1.366
0.00015542 8.813 2.0353825092 2.5700166225    2.036  2.297  3.7205  2.283    4  0.000  0.299     0.00     0.00 -1    -1e-30      0.00 7.373e-01 2.625e-01 1.590e-05 2.321e-05 7.101e-05 -1.000 1.636e-04 -0.974 0.289 -0.510 -1.002 -1.174 -1.250 -1.272
0.00015542 8.813 2.0357797146 2.5700328350    2.036  2.249  3.7229  2.341    4  0.000  0.299     0.00     0.00 -1    -1e-30      0.00 7.373e-01 2.625e-01 1.590e-05 2.321e-05 7.101e-05 -1.000 1.636e-04 -0.853 0.380 -0.401 -0.882 -1.050 -1.123 -1.144
0.00015542 8.813 2.0375890732 2.5701065063    2.038  2.199  3.7258  2.403    4  0.000  0.299     0.00     0.00 -1    -1e-30      0.00 7.374e-01 2.625e-01 1.590e-05 2.320e-05 7.102e-05 -1.000 1.636e-04 -0.728 0.476 -0.289 -0.758 -0.921 -0.990 -1.010
0.00015542 8.813 2.0405406952 2.5702264309    2.041  2.159  3.7288  2.456    4  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.374e-01 2.624e-01 1.590e-05 2.319e-05 7.103e-05 -1.000 1.636e-04 -0.628 0.548 -0.201 -0.658 -0.816 -0.882 -0.900
0.00015542 8.813 2.0455174446 2.5704278946    2.046  2.127  3.7335  2.507    4  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.376e-01 2.623e-01 1.590e-05 2.318e-05 7.105e-05 -1.000 1.636e-04 -0.548 0.583 -0.141 -0.579 -0.729 -0.790 -0.806
0.00015542 8.813 2.0472617149 2.5704982281    2.047  2.122  3.7352  2.520    4  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.376e-01 2.622e-01 1.590e-05 2.318e-05 7.106e-05 -1.000 1.636e-04 -0.535 0.581 -0.135 -0.567 -0.714 -0.773 -0.788
0.00015542 8.813 2.0487132072 2.5705566406    2.049  2.128  3.7376  2.523    4  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.376e-01 2.622e-01 1.590e-05 2.317e-05 7.106e-05 -1.000 1.636e-04 -0.551 0.544 -0.161 -0.584 -0.726 -0.783 -0.797
0.00015542 8.813 2.0499999523 2.5706083775    2.050  2.136  3.7400  2.526    4  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.377e-01 2.622e-01 1.590e-05 2.317e-05 7.107e-05 -1.000 1.636e-04 -0.570 0.505 -0.191 -0.604 -0.742 -0.796 -0.809
0.00015542 8.813 2.0520789623 2.5706918240    2.052  2.149  3.7439  2.529    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.377e-01 2.621e-01 1.590e-05 2.317e-05 7.107e-05 -1.000 1.636e-04 -0.602 0.444 -0.238 -0.637 -0.768 -0.818 -0.830
0.00015542 8.813 2.0541355610 2.5707740784    2.054  2.167  3.7496  2.534    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.378e-01 2.621e-01 1.589e-05 2.316e-05 7.108e-05 -1.000 1.636e-04 -0.648 0.354 -0.308 -0.684 -0.806 -0.850 -0.859
0.00015542 8.813 2.0559241772 2.5708456039    2.056  2.185  3.7559  2.542    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.378e-01 2.620e-01 1.589e-05 2.316e-05 7.108e-05 -1.000 1.636e-04 -0.693 0.264 -0.377 -0.730 -0.841 -0.878 -0.885
0.00015542 8.813 2.0573678017 2.5709030628    2.057  2.198  3.7621  2.554    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.620e-01 1.589e-05 2.316e-05 7.108e-05 -1.000 1.636e-04 -0.725 0.190 -0.433 -0.763 -0.864 -0.895 -0.898
0.00015542 8.813 2.0587563515 2.5709583759    2.059  2.210  3.7693  2.571    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.619e-01 1.589e-05 2.316e-05 7.109e-05 -1.000 1.636e-04 -0.754 0.116 -0.488 -0.792 -0.880 -0.904 -0.905
0.00015542 8.813 2.0598814487 2.5710031986    2.060  2.218  3.7765  2.592    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.379e-01 2.619e-01 1.589e-05 2.315e-05 7.109e-05 -1.000 1.636e-04 -0.774 0.053 -0.534 -0.813 -0.888 -0.905 -0.903
0.00015542 8.813 2.0609710217 2.5710463524    2.061  2.225  3.7842  2.616    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.619e-01 1.589e-05 2.315e-05 7.109e-05 -1.000 1.636e-04 -0.792 -0.007 -0.579 -0.830 -0.892 -0.903 -0.898
0.00015542 8.813 2.0621428490 2.5710928440    2.062  2.232  3.7929  2.643    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.618e-01 1.589e-05 2.315e-05 7.109e-05 -1.000 1.635e-04 -0.811 -0.070 -0.626 -0.847 -0.894 -0.897 -0.889
0.00015542 8.813 2.0634133816 2.5711431503    2.063  2.240  3.8027  2.676    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.618e-01 1.589e-05 2.315e-05 7.109e-05 -1.000 1.636e-04 -0.829 -0.133 -0.676 -0.863 -0.893 -0.888 -0.876
0.00015542 8.813 2.0648114681 2.5711984634    2.065  2.247  3.8138  2.713    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.618e-01 1.589e-05 2.315e-05 7.110e-05 -1.000 1.636e-04 -0.848 -0.200 -0.730 -0.878 -0.887 -0.875 -0.859
0.00015542 8.813 2.0663914680 2.5712606907    2.066  2.255  3.8265  2.756    5  0.000  0.298     0.00     0.00 -1    -1e-30      0.00 7.381e-01 2.617e-01 1.589e-05 2.315e-05 7.110e-05 -1.000 1.636e-04 -0.869 -0.270 -0.789 -0.892 -0.878 -0.858 -0.839
